route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
860190,20163611multiint-0000001,48943461-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943425-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860640,20163611multiint-0000001,48944043-20163611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,2
860640,20163611multiint-0000001,48944028-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
860860,20163611multiint-0000001,48944285-20163611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163611multiint-0000001,48944292-20163611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860750,20163611multiint-0000001,48942803-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860920,20163611multiint-0000001,48944333-20163611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200056,2
860920,20163611multiint-0000001,48944313-20163611multiint-0000001,"Sainte-Foy  Centre (Est)",,0,,09200053,2
860770,20163611multiint-0000001,48944085-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
860770,20163611multiint-0000001,48944119-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
860770,20163611multiint-0000001,48944120-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
860870,20163611multiint-0000001,48942751-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700650,2
860740,20163611multiint-0000001,48944075-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400055,2
860740,20163611multiint-0000001,48944069-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,2
860770,20163611multiint-0000001,48944089-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
860770,20163611multiint-0000001,48944101-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
860740,20163611multiint-0000001,48944079-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400055,2
860740,20163611multiint-0000001,48944061-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,2
860740,20163611multiint-0000001,48944081-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400055,2
860740,20163611multiint-0000001,48944066-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,2
860740,20163611multiint-0000001,48944083-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400055,2
860740,20163611multiint-0000001,48944063-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,2
860870,20163611multiint-0000001,48942745-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860190,20163611multiint-0000001,48943452-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943416-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860190,20163611multiint-0000001,48943454-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943418-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860190,20163611multiint-0000001,48943456-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943420-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860190,20163611multiint-0000001,48943458-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943422-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860190,20163611multiint-0000001,48943460-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163611multiint-0000001,48943424-20163611multiint-0000001,"Limoilou (Nord)",,0,,01900002,2
860860,20163611multiint-0000001,48944283-20163611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163611multiint-0000001,48944291-20163611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860820,20163611multiint-0000001,48944235-20163611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860820,20163611multiint-0000001,48944216-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200043,2
860770,20163611multiint-0000001,48944113-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
860770,20163611multiint-0000001,48944118-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
860870,20163611multiint-0000001,48942749-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700650,2
860740,20163611multiint-0000001,48944073-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400055,2
860740,20163611multiint-0000001,48944067-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,2
860870,20163611multiint-0000001,48942735-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163611multiint-0000001,48942785-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700620,2
860870,20163611multiint-0000001,48942737-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163611multiint-0000001,48942789-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700620,2
860870,20163611multiint-0000001,48942739-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860930,20163611multiint-0000001,48944353-20163611multiint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
860010,20163611multiint-0000001,48943643-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,2
860250,20163611multiint-0000001,48945110-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860250,20163611multiint-0000001,48945097-20163611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
860040,20163611multiint-0000001,48944989-20163611multiint-0000001,"Maizerets (Nord)",,0,,00400418,2
860040,20163611multiint-0000001,48945006-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860040,20163611multiint-0000001,48944990-20163611multiint-0000001,"Maizerets (Nord)",,0,,00400418,2
860040,20163611multiint-0000001,48945007-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860610,20163611multiint-0000001,48943995-20163611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163611multiint-0000001,48943976-20163611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,2
860370,20163611multiint-0000001,48942901-20163611multiint-0000001,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
860370,20163611multiint-0000001,48942896-20163611multiint-0000001,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
860870,20163611multiint-0000001,48942766-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700620,2
860820,20163611multiint-0000001,48944233-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200046,2
860640,20163611multiint-0000001,48944042-20163611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,2
860640,20163611multiint-0000001,48944027-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
860860,20163611multiint-0000001,48944306-20163611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163611multiint-0000001,48944298-20163611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860820,20163611multiint-0000001,48944219-20163611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200065,2
860870,20163611multiint-0000001,48942797-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163611multiint-0000001,48942774-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700620,2
860870,20163611multiint-0000001,48942801-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860750,20163611multiint-0000001,48942852-20163611multiint-0000001,"Loretteville (Nord)",,0,,07500124,2
860820,20163611multiint-0000001,48944217-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200043,2
860010,20163611multiint-0000001,48943618-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860720,20163611multiint-0000001,48943097-20163611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
860720,20163611multiint-0000001,48943082-20163611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
860820,20163611multiint-0000001,48944218-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200043,2
860640,20163611multiint-0000001,48944047-20163611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,1
860640,20163611multiint-0000001,48944032-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,1
860860,20163611multiint-0000001,48944287-20163611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,1
860860,20163611multiint-0000001,48944279-20163611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,1
860820,20163611multiint-0000001,48944220-20163611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200050,1
860870,20163611multiint-0000001,48942742-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,1
860870,20163611multiint-0000001,48942761-20163611multiint-0000001,"Loretteville (Nord)",,0,,08700650,1
860870,20163611multiint-0000001,48942727-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700649,1
868034,20163611multiint-0000001,49379037-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379042-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379049-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379055-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379061-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379066-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379073-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379078-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
860190,20163611multiint-0000001,48943463-20163611multiint-0000001,"Grand Théâtre (Sud)",,1,,01900016,1
860040,20163611multiint-0000001,48944980-20163611multiint-0000001,"Maizerets (Nord)",,0,,00400418,1
860040,20163611multiint-0000001,48944997-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400419,1
860310,20163611multiint-0000001,48943707-20163611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,1
860310,20163611multiint-0000001,48943698-20163611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,1
860810,20163611multiint-0000001,48944184-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,1
860810,20163611multiint-0000001,48944202-20163611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100167,1
860520,20163611multiint-0000001,48943820-20163611multiint-0000001,"Du Bourg-Royal (Est)",,0,,05200033,1
860520,20163611multiint-0000001,48943821-20163611multiint-0000001,"Du Bourg-Royal (Est)",,0,,05200033,1
860580,20163611multiint-0000001,48943962-20163611multiint-0000001,"Terminus Beauport (Sud)",,1,,05800179,1
860580,20163611multiint-0000001,48943967-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,1
860580,20163611multiint-0000001,48943963-20163611multiint-0000001,"Terminus Beauport (Sud)",,1,,05800179,1
860440,20163611multiint-0000001,49004080-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,04400013,1
868034,20163611multiint-0000001,49379038-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379045-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379050-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379057-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379062-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379069-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379074-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379081-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
860610,20163611multiint-0000001,48943980-20163611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,1
860740,20163611multiint-0000001,48944068-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07400038,1
860770,20163611multiint-0000001,48944088-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,1
860770,20163611multiint-0000001,48944100-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,1
860930,20163611multiint-0000001,48944355-20163611multiint-0000001,"Champigny (Nord)",,0,,09300294,1
860130,20163611multiint-0000001,48943653-20163611multiint-0000001,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300135,1
860130,20163611multiint-0000001,48943650-20163611multiint-0000001,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300039,1
860870,20163611multiint-0000001,48942724-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700649,1
868034,20163611multiint-0000001,49379039-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868004,20163611multiint-0000001,48944395-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944478-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868004,20163611multiint-0000001,48944407-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944490-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868074,20163611multiint-0000001,48943314-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943394-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943320-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943400-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943326-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943406-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943332-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943412-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868004,20163611multiint-0000001,48944445-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868014,20163611multiint-0000001,48944526-20163611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
868014,20163611multiint-0000001,48944609-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
868004,20163611multiint-0000001,48944384-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944467-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868004,20163611multiint-0000001,48944396-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944479-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868004,20163611multiint-0000001,48944408-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944491-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
868074,20163611multiint-0000001,48943315-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943395-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943321-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943401-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943327-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943407-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943333-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943413-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868024,20163611multiint-0000001,48944828-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163611multiint-0000001,48944832-20163611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163611multiint-0000001,48944837-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163611multiint-0000001,48944840-20163611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163611multiint-0000001,48944845-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163611multiint-0000001,48944848-20163611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163611multiint-0000001,48944853-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163611multiint-0000001,48944858-20163611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163611multiint-0000001,48944863-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
868014,20163611multiint-0000001,48944542-20163611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
868014,20163611multiint-0000001,48944626-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
868014,20163611multiint-0000001,48944554-20163611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
868014,20163611multiint-0000001,48944638-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
868074,20163611multiint-0000001,48943309-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868074,20163611multiint-0000001,48943389-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868004,20163611multiint-0000001,48944419-20163611multiint-0000001,"Beauport (Est)",,0,,80040024,1
868004,20163611multiint-0000001,48944501-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
